UserID,Age,SweetLike,MentholLike,PodsPerWeek,AvgSessionTimeMin,ReferralCount,ReorderRate,SubscriptionTenure,FlavourExplorationRate,NicotineToleranceLevel,SleepHours,StressLevelScale,SignupChannel,DeviceUsed,PrimaryFlavourNote,CountryRegCode,SubscribeIntent,FlavourFamilies,Cluster,OverLimitWarning
495,35,0.6569838575644931,0.13169343847203852,5,11.865530548108492,0,0.9465233830617681,15,0.5966040055546933,25,7.669634893645403,4.937039658591006,Referral,Android,Menthol,PH,1,Custard Kunafa,0,False
496,56,0.7570592676112233,0.23418444681548567,5,20.07194016290564,1,0.9099037482694904,19,0.9812379157763398,46,7.819318518641633,9.083772798301846,Website,iOS,Menthol,PH,0,Mint Chill,0,True
497,49,0.952648638038717,0.7867503351544369,2,39.101276413816265,1,0.41326847011093215,3,0.1661002219051853,46,6.60404642527157,5.667191507576736,Referral,Android,Nutty,IN,1,Mint Chill,3,True
498,41,0.9078186529846402,0.970766206474783,3,7.8231335601303655,3,0.20038000631650887,21,0.35552565969798755,38,4.811357265431349,7.313376873632478,TikTok,iOS,Spicy,IN,0,Mint Chill,0,False
499,40,0.7242853081264119,0.2626756425986517,1,42.565326478777735,0,0.7337392757099864,23,0.3186978335747468,27,5.890459531165163,5.985527500573816,Instagram,Desktop,Menthol,IN,1,Mint Chill,1,False
500,49,0.7491616391012831,0.27156876475103986,3,5.0,0,0.7555251724630503,5,0.3236943796760616,38,7.908126086351322,5.3119175076252745,TikTok,iOS,Nutty,US,0,Custard Kunafa,1,False
501,54,0.14592207403514545,0.47289713281090484,3,20.37773378022028,1,0.9071461403566364,11,0.44083572180883956,15,6.648759557948143,6.1624373661826475,Referral,iOS,Sweet,PH,0,Custard Kunafa,0,False
502,29,0.10279240449266569,0.9838403128554378,5,26.210856980697024,2,0.14739018350597194,24,0.8362988062697507,27,8.67837461002349,6.462170574964486,TikTok,iOS,Spicy,IN,1,Custard Kunafa,3,False
503,30,0.5709045018441643,0.26895894582647106,6,28.65545580446488,1,0.22753345422463467,5,0.9215728209679486,41,6.121014602815556,5.295621422844928,Referral,Android,Menthol,IN,0,Mint Chill,1,True
504,40,0.01836763694054,0.4069719096342639,5,5.0,0,0.638423913591264,7,0.281993578713076,40,8.812863035674084,4.853069072752511,TikTok,Android,Nutty,SG,0,Rose Milk,3,False
505,42,0.48235638155159155,0.8914800156235068,4,21.99140577709095,0,0.6572183957830743,6,0.5886549441533014,20,6.498491614731008,6.714261013506621,Instagram,Desktop,Nutty,IN,1,Custard Kunafa,0,False
506,52,0.2103495799188686,0.0029210326213620075,5,8.548775766599743,1,0.13024869608350567,13,0.6732090749489322,35,6.08024671839866,6.17455089745464,Referral,Android,Sweet,SG,0,Mint Chill,2,False
507,58,0.34601656764483957,0.03976596498856955,6,20.55266141621733,0,0.4572388459554926,2,0.5696447269274605,37,5.78833346039059,5.021913279519274,Website,iOS,Sweet,AE,1,Mint Chill,1,False
508,47,0.7758047357929561,0.6040716770712192,3,15.474887114387005,0,0.6257455581484441,19,0.4906687547772276,36,7.159853977020282,4.592346982863891,Website,Android,Spicy,IN,0,Mint Chill,0,False
509,34,0.9412375042323865,0.907380164712847,1,5.0,0,0.7641201998365604,11,0.27277795527331405,28,5.0869460472133765,6.523918252073816,Website,Android,Menthol,SG,0,Mint Chill,1,False
510,37,0.0724162721463415,0.23885666040192766,3,36.16311156408195,0,0.3845356226004957,20,0.5393974232793147,36,5.9502442700832745,3.122879002763011,Website,iOS,Nutty,IN,1,Mint Chill,3,False
511,42,0.5342422059764451,0.469641774680709,5,14.42406986726449,1,0.5355131437196573,5,0.46109334494019605,29,6.44741831783462,5.609100257059108,Referral,Desktop,Spicy,AE,0,Mint Chill,2,False
512,39,0.8825334858196,0.4504653016578183,5,47.732433663463844,1,0.8326493850808083,9,0.8160070262520427,12,4.242163211457953,6.202632485326011,Referral,Android,Spicy,IN,0,Custard Kunafa,2,False
513,30,0.08250853444042128,0.47297134609551017,4,14.824025303184264,1,0.9585055575079664,6,0.7872439232466957,25,6.4025641239987765,8.60650857436099,Instagram,Desktop,Sweet,SG,1,Rose Milk,0,False
514,36,0.8245140468968338,0.6225196957297452,3,23.990619915128526,1,0.30728320785086094,17,0.22059881308510365,48,8.22049652389028,6.015721739764867,TikTok,iOS,Nutty,AE,1,Custard Kunafa,1,True
515,53,0.35780135092827137,0.46974376299068377,5,12.151803194608322,2,0.32773798523790665,19,0.1796671473067608,38,6.931955030489656,5.548212963782069,Referral,Android,Fruity,AE,1,Custard Kunafa,2,False
516,29,0.32209470221933534,0.4474681413224578,4,17.121193674178535,1,0.9458363686904879,23,0.9173385489047526,24,5.841954345502668,6.426841276988312,Website,Desktop,Sweet,AE,0,Mint Chill,1,False
517,58,0.9774663863147858,0.4742884204312605,5,22.976751916226373,1,0.4563200356864152,8,0.581957550068048,39,6.022124694573177,4.925188866463909,Referral,Desktop,Nutty,US,0,Custard Kunafa,3,False
518,36,0.20085908986229417,0.5908674412710415,9,5.0,1,0.7465134920686685,7,0.8720208435543316,49,6.83714541447253,5.671595645102583,Website,iOS,Spicy,SG,1,Rose Milk,3,True
519,29,0.6931939408226809,0.5370074883513584,3,9.040004099038017,0,0.6510387058568886,5,0.15233600850976103,10,5.989252865081134,6.043953042176671,Instagram,Android,Spicy,US,0,Rose Milk,0,False
520,26,0.8214407280098664,0.8541359976505043,6,34.1609689458111,0,0.3570289118146507,15,0.5738640548694672,38,6.968559799081942,6.944268536800385,TikTok,Desktop,Menthol,AE,0,Mint Chill,2,False
521,24,0.041183495279271676,0.049496853493666615,3,39.50528229043788,1,0.6882059997622224,10,0.5854838631186128,39,5.961024791483222,4.9904997145731995,Referral,Desktop,Fruity,US,0,Rose Milk,2,False
522,45,0.6703854583544122,0.8333170714730125,8,10.889180475349654,0,0.6900093108612759,24,0.8746318292879349,49,5.475707314492344,5.991414253645483,TikTok,Desktop,Sweet,IN,0,Mint Chill,1,True
523,31,0.951549974355327,0.843924612611724,5,24.458441141315372,1,0.6331988668681686,16,0.18784899840673674,41,7.680795428809673,3.313476717961696,Website,Desktop,Menthol,US,0,Rose Milk,3,True
524,48,0.12421996672805935,0.28490802153096084,5,32.513168310990025,2,0.1896947423645616,9,0.3164010073083184,19,7.209039767703082,6.775020778758971,Website,Desktop,Menthol,PH,1,Rose Milk,2,False
525,36,0.8962213026850383,0.46285195501585064,3,14.792841601065085,0,0.9956546401366339,7,0.4658844824983118,36,4.611570530568965,5.654339983189716,TikTok,Desktop,Fruity,AE,1,Custard Kunafa,0,False
526,33,0.5947766373769361,0.4385384885374355,5,7.927162633216466,2,0.46037481505374467,11,0.879257327877948,17,6.1631418257954484,8.826475265964765,Instagram,Desktop,Sweet,AE,0,Rose Milk,0,False
527,22,0.616604581862474,0.2185098343541303,2,6.206360546345452,0,0.67442588685729,9,0.9449949835635103,45,7.542939179486978,6.52700302659871,TikTok,Desktop,Sweet,SG,0,Mint Chill,2,True
528,52,0.6129441748656059,0.39679684708631646,4,36.38213927542789,1,0.8971855247013574,17,0.9934521576342651,44,6.333859360069133,4.699512638940553,TikTok,Desktop,Spicy,IN,0,Rose Milk,0,True
529,29,0.29883588633731384,0.044387772170854434,8,10.364556367010142,0,0.4809596395778527,9,0.9632741378126694,45,5.91945072822119,4.359471206683216,Referral,Desktop,Sweet,SG,1,Rose Milk,2,True
530,42,0.9352018152994597,0.27782207278173443,4,30.44253376330856,0,0.7965325511249937,3,0.10534758025991897,45,6.247455877784915,6.992549896855893,Referral,Android,Menthol,US,1,Custard Kunafa,2,True
531,38,0.9473504626310387,0.8166821754507181,6,26.32571016615724,0,0.9746419822114654,22,0.14293750730848484,34,6.610917407994094,8.694647000685631,Website,iOS,Spicy,PH,1,Mint Chill,2,False
532,53,0.6253046602139478,0.28456230176289754,8,26.901121513304936,0,0.42304128422774345,8,0.23284613724182981,29,6.320364298511591,8.235245635739611,Referral,iOS,Sweet,PH,1,Mint Chill,2,False
533,40,0.7834227259416147,0.8182066687482475,2,27.645833671354268,1,0.4647426132094631,19,0.41397588709324584,26,6.417323323140125,4.180963128703084,Instagram,iOS,Fruity,PH,1,Mint Chill,1,False
534,33,0.612257985881158,0.5315994646044309,3,40.64357727136736,0,0.9150184530969118,20,0.8469262278882629,32,6.350060220232536,6.3049402544842525,Instagram,Desktop,Menthol,PH,0,Custard Kunafa,2,False
535,56,0.4843984475740406,0.87986267736116,7,8.522664657974072,2,0.24367858103366472,16,0.9033905758019324,34,5.526381589235353,7.690530388531573,Instagram,iOS,Nutty,IN,0,Rose Milk,0,False
536,59,0.6608201182992507,0.5747795542644152,4,6.464240818802525,5,0.1257353545234981,7,0.26815096566512475,40,5.474840434849438,3.9882604316887864,Website,Desktop,Fruity,US,0,Mint Chill,3,False
537,56,0.5530014525919584,0.029668223064739818,8,5.1128764179439,0,0.9180001043642007,7,0.6576977364577378,15,5.410043973862594,7.556050859646181,Instagram,Android,Fruity,PH,0,Rose Milk,1,False
538,31,0.5974758626319301,0.6754202075470892,4,17.0372244739938,1,0.8394324167058222,20,0.9256257865587489,44,6.59149951045739,4.9458180811756165,Instagram,iOS,Sweet,AE,1,Rose Milk,3,True
539,48,0.7838325534188619,0.04485356802356866,4,17.310918640186735,2,0.9753247292961988,13,0.5173585623381887,13,7.082765530868541,5.676790596355969,Referral,Android,Spicy,US,0,Rose Milk,3,False
540,22,0.48090383144898485,0.450597018983134,4,5.0,1,0.15241400443961045,3,0.19318921475750556,49,5.558696833027346,6.414948606549661,Website,Android,Spicy,IN,0,Custard Kunafa,3,True
541,52,0.040754106092472764,0.929426694473114,6,5.0,0,0.24055959739688854,12,0.5120322850761625,29,4.999880169808861,7.602473305028792,TikTok,Desktop,Menthol,PH,0,Rose Milk,3,False
542,40,0.16399948098949724,0.16520393933785016,7,52.525848555441435,1,0.19478130318082798,24,0.4382154120592515,10,5.628680903829514,8.297860244273636,Instagram,iOS,Sweet,IN,0,Custard Kunafa,3,False
543,46,0.4386072164895384,0.3898723529415441,2,30.592502988479705,1,0.7150745190643383,8,0.6198921964594063,35,7.902403542365599,5.515600088153032,Referral,Android,Spicy,PH,1,Custard Kunafa,0,False
544,28,0.7248265598740583,0.7298603088484784,5,5.0,0,0.6454090663724289,13,0.49479281596639335,43,6.186891133984689,5.280540381301105,TikTok,iOS,Nutty,AE,1,Custard Kunafa,2,True
545,35,0.5932786483101787,0.8822585560948476,5,24.23838901662171,2,0.4234016794485337,20,0.11561133416834615,19,6.28591505337437,5.1806574469237265,Instagram,Android,Sweet,US,0,Mint Chill,0,False
546,29,0.6502941858734539,0.6709430047425079,5,10.425689367099068,0,0.15168113146202053,16,0.994597960072304,32,5.702287020893364,7.169376369244555,TikTok,Android,Sweet,AE,0,Custard Kunafa,1,False
547,26,0.4792789285762873,0.2581732541911692,4,13.810419835151675,2,0.6756957856418868,7,0.5891862139575138,33,7.071705806585918,7.493333694952815,TikTok,Desktop,Spicy,PH,0,Mint Chill,0,False
548,27,0.6157420219422428,0.6746078529162162,6,31.391517539928657,0,0.613108436603551,4,0.5262676799361486,22,6.376664281626131,7.341620753902001,Website,iOS,Fruity,SG,0,Custard Kunafa,1,False
549,34,0.3290174378146622,0.29672764110409,4,16.238536868739086,2,0.20161288995455418,12,0.9591556343536486,38,5.773361121798075,6.404683979840824,Website,Desktop,Sweet,US,1,Custard Kunafa,2,False
550,55,0.47018259269666507,0.7184292298187352,5,10.625448020140595,1,0.9180187340263427,17,0.2402743308283694,36,5.46908937281552,6.552670543344364,Instagram,Desktop,Fruity,IN,1,Custard Kunafa,3,False
551,24,0.7442790655949556,0.9540331275850406,4,50.75404586811988,1,0.27905473870479147,1,0.2703138422907234,40,6.8778475896161035,5.654446774080322,Instagram,Desktop,Menthol,PH,0,Custard Kunafa,2,False
552,30,0.8718327789731212,0.7213934511062883,3,8.773823733185532,1,0.7691582369294707,17,0.8272132741565051,19,6.763985154599448,5.794342886864346,Website,Desktop,Menthol,AE,0,Rose Milk,0,False
553,57,0.4336553339563889,0.8628805029124124,3,25.0823254309542,4,0.8965682762886534,2,0.3347479720225079,40,5.261719311526452,7.280960310717031,Instagram,Desktop,Spicy,SG,1,Rose Milk,0,False
554,59,0.04366165770736119,0.002103843175883413,4,14.307320297367301,1,0.6215274916243376,6,0.8193043956623742,48,7.727382188362954,6.396437917972698,Instagram,Android,Menthol,PH,1,Custard Kunafa,2,True
555,26,0.16167254414680265,0.7175721247315944,3,23.260588231269193,1,0.3221640147684262,12,0.34438013461765227,19,5.858111625358302,5.290250903209635,Website,iOS,Spicy,IN,0,Rose Milk,2,False
556,44,0.0208611392915381,0.8295875568652503,7,28.77085207464195,0,0.3783236658626272,11,0.12986886720250135,33,4.275246651961762,7.648989917191267,TikTok,iOS,Spicy,AE,0,Mint Chill,0,False
557,19,0.6532630192373301,0.04055873754468142,7,47.2049823676611,2,0.897172780346949,21,0.5653132514980445,42,8.028634415829531,5.088246653217242,Instagram,Desktop,Fruity,US,0,Rose Milk,2,True
558,22,0.3323146253551089,0.8715977272882306,6,5.363095947349751,1,0.36843144073883616,11,0.27701779071417526,23,6.3974578014666434,6.218546673100833,Referral,iOS,Fruity,SG,1,Rose Milk,1,False
559,46,0.5424786357193675,0.25669422831004585,5,53.10846970147836,1,0.7715714349855739,18,0.7820616636392239,44,6.934470600027355,4.139968155577038,Website,Android,Menthol,PH,1,Rose Milk,1,True
560,54,0.49327684678379957,0.6652921019780552,4,17.902709934632075,2,0.9911486910298648,8,0.6770796699089333,43,8.172286245338425,4.581298602601429,Instagram,Desktop,Fruity,PH,1,Custard Kunafa,0,True
561,55,0.0815264895524267,0.8003548790234066,4,22.673171616346103,0,0.99983504742641,7,0.931242401180126,26,5.497378550623649,6.028658062938006,Instagram,Android,Sweet,PH,1,Mint Chill,0,False
562,36,0.4032613611238318,0.6626645130593555,7,14.618070881963893,1,0.5801317734423983,14,0.8046895215391623,30,6.979335449441329,4.955635169338505,Website,Android,Nutty,PH,1,Custard Kunafa,2,False
563,25,0.22056112492232327,0.09228479207325724,6,17.071407236407964,0,0.843900217107488,16,0.2626983593566542,41,7.675328344149877,5.656274011455537,Referral,Desktop,Sweet,AE,0,Mint Chill,2,True
564,18,0.4183997886676527,0.5963215188603683,3,25.46996657104756,0,0.9912248811290796,12,0.8201424129983167,12,5.565489323395054,7.819904971480356,Referral,Android,Sweet,US,0,Custard Kunafa,3,False
565,39,0.20357828034224268,0.5495836567221436,4,5.0,0,0.43720560085778404,9,0.6775633403326209,24,7.960656835840762,5.812865462416345,Website,Desktop,Spicy,IN,0,Rose Milk,1,False
566,34,0.8404524062769335,0.9003212680742715,4,23.135567322322537,2,0.3271686265632753,20,0.7020564775845625,17,5.090840320281199,7.349773851235739,Referral,Android,Nutty,SG,0,Mint Chill,0,False
567,24,0.17419333657825364,0.4042397296442092,4,16.723097615188863,1,0.20281002025796488,23,0.8490365973731339,41,6.404635058216196,4.8289312297158435,Instagram,iOS,Spicy,PH,1,Rose Milk,0,True
568,42,0.9607805514869769,0.3210810970870501,7,34.40868246644841,2,0.2268096742658135,21,0.6164416622700463,47,5.4246631457414995,6.823356500969141,Referral,iOS,Fruity,PH,0,Mint Chill,0,True
569,21,0.4159073661469408,0.7498507644364663,6,8.820070333187486,2,0.868200727258597,16,0.5194031629177116,35,7.195842917002571,4.499713908142554,Instagram,iOS,Fruity,US,1,Mint Chill,0,False
570,53,0.8462452920190493,0.41267532608339663,7,31.377971910123833,1,0.6298507812763666,21,0.6729769318228551,39,5.534605715084602,5.625328522226072,TikTok,Desktop,Nutty,US,1,Custard Kunafa,3,False
571,23,0.6287648182059451,0.646096175005063,3,5.0,3,0.8863382578532373,19,0.3681616860625232,18,5.882690976942828,6.884241014051503,Referral,Android,Menthol,AE,0,Custard Kunafa,1,False
572,48,0.7353502986657526,0.646450090124607,5,13.81505036630122,1,0.8105095801289516,16,0.2643374179783894,41,5.621034586357558,6.019135843583077,TikTok,Android,Fruity,AE,0,Rose Milk,3,True
573,36,0.7677238880667803,0.8880390643601178,5,15.836199740656841,0,0.706370167043216,9,0.6549290542641217,20,5.298064068380163,7.413451084053612,Website,iOS,Sweet,AE,0,Rose Milk,1,False
574,56,0.5048448818930178,0.5986924023190974,4,21.570358596817954,0,0.6483809727161747,13,0.3104635321769299,31,5.7330348828498,7.001271353095772,Referral,iOS,Nutty,SG,0,Mint Chill,0,False
575,44,0.5433005233632884,0.5021536099619869,5,26.909848266687778,4,0.14350501376028366,5,0.17192359841194604,43,6.454668341411558,5.5373922759918806,Instagram,Desktop,Nutty,AE,0,Mint Chill,1,True
576,27,0.513995867808725,0.138871326396517,2,12.157027307261831,3,0.8850476764028731,22,0.10049876612672853,27,6.399784116981587,7.945422559216453,Referral,Desktop,Fruity,PH,0,Custard Kunafa,0,False
577,43,0.5880583780900792,0.11573760667870536,6,7.668884655085022,6,0.47605785551174284,19,0.6474874612600604,28,6.283526870601513,6.654457606195187,Website,Android,Fruity,AE,1,Custard Kunafa,3,False
578,36,0.029394445756507293,0.1543215652830794,2,17.665344462950724,1,0.6038081713642528,10,0.4259339051322132,27,5.833456889365736,5.634466165587333,Website,Desktop,Spicy,SG,1,Custard Kunafa,1,False
579,56,0.39551516984901525,0.17184848132709452,3,30.26580009157986,1,0.11975815168931865,7,0.7770798736061104,46,6.1439666923369085,6.2186492704406096,Instagram,Desktop,Spicy,AE,1,Custard Kunafa,2,True
580,20,0.6061887135611715,0.6378770926636339,3,45.85070223687949,2,0.9424661516765084,9,0.43765875848179225,27,4.914414118276038,6.136377376284481,Referral,Desktop,Sweet,AE,0,Custard Kunafa,1,False
581,30,0.5977235652558643,0.7409812502745785,5,29.873055319436688,0,0.9124664149828013,14,0.5374031034144041,21,5.801013228882848,6.302388489619806,TikTok,iOS,Nutty,PH,1,Mint Chill,0,False
582,45,0.7929560946056315,0.5299915229264187,1,21.695177129515436,2,0.5889502269262951,15,0.4663764755338464,13,6.278238330367501,5.7873610125833945,Website,iOS,Menthol,PH,0,Mint Chill,2,False
583,37,0.6550093388321085,0.829017732545491,9,24.870101589831958,0,0.6195804698515217,13,0.6855173119984115,36,6.794356939385046,6.558791574457979,Website,Android,Menthol,PH,0,Rose Milk,0,False
584,45,0.9921333163406724,0.9912632267336332,4,13.616511212601187,1,0.7345154911631399,10,0.4205252458134714,14,6.672262758200318,7.184729555268356,Instagram,Desktop,Nutty,AE,1,Mint Chill,2,False
585,25,0.283854528608645,0.820012629119356,2,9.69632887016768,0,0.3382254067925351,14,0.967390884948078,15,5.272020188622298,6.638345882262975,Referral,iOS,Sweet,PH,1,Custard Kunafa,2,False
586,58,0.35915102966623147,0.6948823736759592,5,35.27713064528359,1,0.2997240604419723,21,0.9425322879386772,22,6.927787265637708,6.587292699291132,TikTok,Desktop,Spicy,US,0,Mint Chill,1,False
587,56,0.3838471518677963,0.5324926994371466,3,54.303179185276264,1,0.7066206519414695,23,0.8632251123915532,32,6.622250231377545,5.848981410934403,Referral,Android,Spicy,IN,0,Mint Chill,1,False
588,18,0.4658128070202485,0.4488530716747082,2,32.00359879639043,1,0.19398020154301737,12,0.9282702435154733,34,7.940166985180086,4.670876567656248,Referral,Desktop,Spicy,IN,1,Mint Chill,2,False
589,20,0.8359980637812094,0.08439238054454234,5,28.750439801485168,0,0.5086558042510427,19,0.504225719613452,13,5.005599060477094,4.305983347801896,TikTok,Android,Menthol,PH,1,Rose Milk,2,False
590,30,0.23579209395920986,0.39936874839469094,5,9.971083522423976,0,0.543484381599181,6,0.582787357110543,41,6.3635230907043026,4.938635495038169,Instagram,Android,Menthol,SG,1,Rose Milk,2,True
591,45,0.7760002070354295,0.9101346367821342,3,18.884423617313605,0,0.4432032792236512,12,0.76788333330242,24,7.531306385325691,5.372994050988396,Website,iOS,Sweet,PH,1,Mint Chill,0,False
592,42,0.4053101830857434,0.8080226299065529,4,6.2863410624830856,0,0.26674135812796124,24,0.726531332444687,35,6.203574127974337,8.507687084571927,Instagram,Desktop,Menthol,PH,1,Mint Chill,1,False
593,50,0.6018553836620085,0.2160513650116872,2,15.610843730521797,0,0.4197846378928193,13,0.9016107360449237,20,5.58654417982065,7.8774923182100025,Instagram,iOS,Fruity,AE,1,Custard Kunafa,0,False
594,55,0.6325405332263061,0.46660778469721587,9,23.411708522778184,2,0.40380152820440496,8,0.7446979245310258,18,5.683939013828993,5.1100256481345845,Referral,Desktop,Menthol,SG,0,Rose Milk,1,False
595,23,0.37284863718893446,0.8167232025585446,13,19.976775641989832,1,0.5493391071838754,16,0.9980962374056145,20,7.28479065430342,6.674553424343646,TikTok,Desktop,Spicy,PH,1,Custard Kunafa,3,False
596,49,0.5126152052058052,0.06738455478552252,4,5.0,1,0.7072127574206675,2,0.4136552198484319,11,4.95191197463925,5.8985666878941885,Website,Android,Sweet,US,0,Custard Kunafa,0,False
597,38,0.413031174647697,0.3873925856686593,3,5.0,1,0.9714116111735536,22,0.8496979680154761,36,6.166769602841466,6.353986146922615,Referral,Android,Nutty,IN,0,Mint Chill,1,False
598,33,0.06913278618661944,0.8518412368739476,9,11.711543041082313,2,0.22974693415689543,7,0.7278713405493977,35,5.623930500489397,5.177069039896007,Website,Desktop,Nutty,US,1,Mint Chill,2,False
599,38,0.43716538881682654,0.40389786417012374,2,57.127242490112444,1,0.8857153989469736,12,0.7222478006935167,17,5.699064276303708,9.362639745695319,Referral,iOS,Sweet,US,1,Mint Chill,2,False
600,28,0.09739339255355217,0.07761464473144086,4,23.45045447915011,2,0.35576020035123623,7,0.393252035360499,30,6.941600859833234,8.796749585081132,TikTok,Android,Fruity,US,1,Custard Kunafa,1,False
601,54,0.4050207990803215,0.5425343685322515,7,5.0,1,0.632235493001265,19,0.8070416131807203,30,6.104707223139549,5.561073726930338,Website,Android,Nutty,SG,0,Custard Kunafa,2,False
602,53,0.5929183998317819,0.8617424949182954,3,23.24076487491046,1,0.5920632531854813,14,0.9103384201128393,17,6.733034078265409,5.1055064764163545,Website,Desktop,Spicy,SG,0,Custard Kunafa,2,False
603,52,0.5794148993435008,0.5902855429531597,4,29.408322308633153,2,0.6012535767654367,9,0.2966936153685067,10,5.257992784060314,7.388208950132395,Instagram,Desktop,Nutty,SG,1,Mint Chill,3,False
604,36,0.6626212790083204,0.2262791082142318,7,5.590554182529704,2,0.7510227505469316,18,0.6629471534050337,47,7.329898590464334,4.185496221878383,Referral,Android,Nutty,IN,1,Mint Chill,3,True
605,37,0.09526150795462629,0.38423962013738133,3,7.7612415676066675,1,0.4435194751740964,11,0.4529213461924977,22,6.712674016141785,7.268921887154059,Referral,iOS,Spicy,AE,0,Mint Chill,3,False
606,35,0.6521232455304379,0.4501233611819322,8,56.64316554503547,1,0.3871899669131701,16,0.9905933073653893,18,7.738007967668871,6.188198967687807,Referral,Android,Menthol,PH,0,Custard Kunafa,0,False
607,58,0.3121480566964471,0.5792663538205268,6,6.608438890368817,0,0.8675511158669296,19,0.5309495342485134,37,6.093049584172737,3.848854011005295,Instagram,Desktop,Fruity,PH,1,Custard Kunafa,3,False
608,31,0.3990459461371111,0.759351025752613,6,14.645633947579594,2,0.2980855362468433,11,0.30548815641724847,15,6.949562661084543,5.77234423058213,Instagram,Android,Spicy,AE,1,Rose Milk,3,False
609,32,0.8579862539227058,0.0988736176406354,8,24.299956340246823,0,0.2622214335800288,18,0.4436718626996493,32,7.283396916354498,5.016369005007951,Website,Desktop,Spicy,PH,1,Mint Chill,3,False
610,48,0.009030404129550251,0.8896520330175663,3,32.19638442064208,2,0.1140466929897348,11,0.6884545508349637,45,6.9298950347049075,6.242670367031484,Referral,Android,Sweet,US,0,Custard Kunafa,1,True
611,18,0.5884126333406055,0.01230970301607559,6,23.537229092047248,0,0.2895200038262681,4,0.16848043421461867,26,8.197789190735689,6.08625943817852,Referral,Desktop,Fruity,IN,0,Rose Milk,2,False
612,20,0.5987139801001076,0.37005233467425525,5,13.742024540563945,4,0.5666782899850376,18,0.6432417281991138,18,4.836781698952674,3.9790275876774572,Website,Desktop,Menthol,PH,1,Custard Kunafa,1,False
613,33,0.396659776343562,0.027420309972657653,8,15.786387695656742,0,0.5846579857127022,19,0.9381022832610082,21,6.674650917897801,5.49878475579368,Website,iOS,Spicy,IN,1,Custard Kunafa,3,False
614,40,0.23702785710833618,0.39297422534529125,10,37.74836107738395,3,0.3289784420759809,13,0.8653265088920654,31,6.094145580323285,6.862080473774581,Website,Desktop,Menthol,AE,1,Mint Chill,0,False
615,28,0.2346740382615511,0.5258125988733238,2,5.0,2,0.16504675303707989,4,0.16090618299218504,21,6.022310145109907,7.120362257928264,TikTok,Android,Spicy,PH,0,Rose Milk,1,False
616,29,0.8837096696607526,0.5116813865815117,4,7.0088575424370445,1,0.7701767167106855,10,0.9940508908651613,15,7.993534509823013,5.455412928060746,TikTok,Desktop,Spicy,IN,0,Custard Kunafa,3,False
617,27,0.4420243737828575,0.16562834702826534,6,5.0,1,0.7821778137060698,22,0.7288542313334913,18,5.879787865506609,6.686655964323905,Website,Android,Sweet,US,0,Rose Milk,0,False
618,49,0.33088936298917193,0.6457405100956123,4,23.388612912593437,1,0.9980527566624053,5,0.24605274188262133,46,7.352826512517975,6.399570301416917,Instagram,iOS,Nutty,US,1,Rose Milk,0,True
619,33,0.44877757383140304,0.04477845050466822,6,22.989106150194697,2,0.9100266134812459,3,0.11117448025248115,12,5.445916246803993,5.921034414365966,Instagram,Android,Fruity,AE,1,Mint Chill,0,False
620,25,0.6693904014593614,0.7619068201324154,4,17.259796125495154,2,0.9334558580658783,16,0.2541543726629362,43,7.519513438052882,6.695818809068084,Referral,iOS,Sweet,SG,1,Rose Milk,2,True
621,55,0.1457565682447517,0.9466444339935463,7,15.147983570470682,0,0.8183834431695477,8,0.8543583286171647,17,6.477548271815757,4.612193356806474,TikTok,iOS,Menthol,PH,0,Mint Chill,0,False
622,29,0.4494338352137377,0.3397688271511179,5,15.30255675982471,0,0.6539525680442492,24,0.11947539245064737,19,6.217239484293772,6.001455601237979,TikTok,Desktop,Spicy,US,0,Mint Chill,3,False
623,41,0.5878843711103869,0.5172393817143319,1,34.52450609111564,0,0.21569136184405946,7,0.3098325732562779,18,4.963245451807824,3.5940911452639,Website,iOS,Spicy,US,0,Mint Chill,1,False
624,45,0.9485833548514337,0.3789102780588144,4,8.063633930521739,3,0.6600819677102899,19,0.7815750358013879,23,6.219317409150902,5.9188120412246,Website,Android,Fruity,AE,1,Rose Milk,1,False
625,25,0.25252778207541926,0.006710390304059954,12,12.950476646974238,1,0.150360274373164,14,0.6274994823083216,46,5.813246367364523,8.137539607027792,Website,iOS,Sweet,US,1,Custard Kunafa,3,True
626,45,0.35925074791624556,0.38587450289511593,10,56.09071752708151,0,0.8967692001440731,15,0.8044621393241727,36,8.2476625556309,5.520711673662105,Website,iOS,Sweet,PH,0,Mint Chill,2,False
627,53,0.3793585899224238,0.7917202592613465,4,33.560197237247635,3,0.5336392018727777,17,0.7715354534441091,41,6.55166573570241,7.9875601923753115,Website,Desktop,Menthol,AE,1,Custard Kunafa,2,True
628,43,0.6055381576448828,0.5959888421834818,3,7.530966424582538,1,0.7277255487782202,21,0.14554124840962426,13,5.903503592981038,5.544617896768629,Instagram,Android,Sweet,IN,1,Rose Milk,0,False
629,25,0.35673205304000166,0.10125991461515893,6,11.74294973884624,1,0.14701929732636762,1,0.9032602771847363,11,5.8611533013824,4.372918349375656,Instagram,iOS,Sweet,AE,0,Custard Kunafa,3,False
630,45,0.5335119252996956,0.847139489693785,6,5.0,4,0.5808235806305428,6,0.3043286508540418,42,5.140104880046984,6.998091747023623,Website,Desktop,Nutty,PH,0,Custard Kunafa,0,True
